id,label
1,0.012878824007243522
2,0.07172015661713774
3,0.09223350845332157
4,0.07344579187875756
5,0.013216553813203571
6,0.8049423813617491
7,0.010374764699613324
8,0.011366013244847362
9,0.05154091636896228
10,0.014345386644760861
11,0.06708130408669635
12,0.4316036226907417
13,0.06125513231975025
14,0.0781026923595099
15,0.19056429067703645
16,0.6888662811545896
17,0.08808000006476782
18,0.014192008664048735
19,0.011530381080514563
20,0.06940793905313936
21,0.06716064266788392
22,0.4261948718836795
23,0.27704066320027126
24,0.012381869382078107
25,0.024206169984768468
26,0.0651934943789508
27,0.24674791419020004
28,0.7776934553398206
29,0.28873947980001724
30,0.014195103698529605
31,0.0320907024422657
32,0.10239854012790564
33,0.022435413457363447
34,0.0386773073260453
35,0.012710641395308983
36,0.06708130408669635
37,0.06224016562544057
38,0.014880770553093642
39,0.017042104489134458
40,0.012612220813577968
41,0.1874303412338511
42,0.10124642299707483
43,0.14981146441941898
44,0.027927615260610827
45,0.014734761638968249
46,0.02758645654754449
47,0.012254398208767189
48,0.01387436012880704
49,0.011525063441192985
50,0.03552125324025954
51,0.012141903352020336
52,0.8869942912377933
53,0.7131134605420222
54,0.014272978425081753
55,0.06708130408669635
56,0.011399102241934432
57,0.7570439021073367
58,0.9295729215819037
59,0.27868114268860766
60,0.06843635712799354
61,0.05653077700716765
62,0.06708130408669635
63,0.013769074401730206
64,0.01319552619164481
65,0.06708130408669635
66,0.01216407285436715
67,0.15204919489280894
68,0.8485988528207047
69,0.01369513765613529
70,0.015470905882214652
71,0.013439357682791586
72,0.06708130408669635
73,0.012521074683876319
74,0.06708130408669635
75,0.050232274935141485
76,0.020471820077011236
77,0.0773347251925371
78,0.01289786939718931
79,0.8460586678472884
80,0.056094157462807645
81,0.159978346936044
82,0.12581085425521063
83,0.022941088068209853
84,0.01701791628451415
85,0.011821499810296612
86,0.06739995937938674
87,0.6269525183270659
88,0.011561796030491633
89,0.01328299370095356
90,0.024994978852788674
91,0.06708130408669635
92,0.012625446378794305
93,0.07528111374004784
94,0.13918541410478988
95,0.019682815729044005
96,0.5713444816808145
97,0.0913141131336944
98,0.047810509199168
99,0.06426224451243126
100,0.010679095558665403
101,0.8855052176164824
102,0.011026007869767405
103,0.013455150885240505
104,0.015599632042860523
105,0.20872575968193402
106,0.3735771560319131
107,0.0714961311518503
108,0.2905427397123316
109,0.345181996818351
110,0.01630560234931377
111,0.010343474293656924
112,0.06708130408669635
113,0.0874767348995528
114,0.021721079220599817
115,0.400845597025728
116,0.34301753796618045
117,0.023134355032464235
118,0.012669316976951988
119,0.11749075873231515
120,0.012636266458997347
121,0.11278818594042561
122,0.02176810951114004
123,0.03703150314212919
124,0.24402407207837448
125,0.05005619489457931
126,0.24905628784034378
127,0.06455950565398055
128,0.012220714616170268
129,0.023336507533907973
130,0.01413371073348385
131,0.02828565489152814
132,0.06635914931755946
133,0.05230922556021904
134,0.05827595080985639
135,0.06708130408669635
136,0.1613006269814436
137,0.9333078414084379
138,0.0773347251925371
139,0.016126034331777138
140,0.07071069969248103
141,0.5846733063074027
142,0.06708130408669635
143,0.21264794178417282
144,0.011368008689450596
145,0.11737778456855126
146,0.17113949729456063
147,0.056278292206479084
148,0.05474768545346589
149,0.06708130408669635
150,0.13595807798715545
151,0.09958098121746128
152,0.019021017396897065
153,0.13205441148222538
154,0.0217247926018193
155,0.013194858768583081
156,0.0788888668294775
157,0.010760691080870884
158,0.645012612949466
159,0.010568830613040562
160,0.033554063702472145
161,0.24068689051921668
162,0.022353936947952097
163,0.16697818685119387
164,0.9383996697296592
165,0.011711089745229114
166,0.06708130408669635
167,0.06156646028121608
168,0.06708130408669635
169,0.20917490108846573
170,0.012144148779762038
171,0.013100610432649354
172,0.3927324121230279
173,0.06888726248279611
174,0.10453160614047308
175,0.06908818044318443
176,0.012999809593239726
177,0.015675439896197556
178,0.24658703524235653
179,0.013328374865378387
180,0.06750310240808896
181,0.011525316966204058
182,0.013289931707750233
183,0.4107672664283603
184,0.012199654411115162
185,0.013315324005517016
186,0.06266470489465967
187,0.055724207521640146
188,0.4155964563065667
189,0.2799712210108066
190,0.045209064867145266
191,0.026494444707531883
192,0.27911710393075256
193,0.01855835140622234
194,0.017497378933967887
195,0.014298802204167321
196,0.06916293249909014
197,0.38531055406464043
198,0.01582117100891096
199,0.38268935076233335
200,0.3720015553821797
201,0.07721085213963182
202,0.07989305107879523
203,0.23806990696448835
204,0.029096916803441186
205,0.8820015862069903
206,0.017804914545283667
207,0.014455290773715218
208,0.4013724662999308
209,0.151991163820545
210,0.06939860639016969
211,0.015014026865104894
212,0.011274108367929952
213,0.13312770719487105
214,0.90339336684999
215,0.8398491002099995
216,0.4253307565244578
217,0.3670905988292806
218,0.01209426474526324
219,0.8596953027528462
220,0.09069018660330692
221,0.2909257043854599
222,0.06464936336842245
223,0.011081611203444775
224,0.011293603278810226
225,0.012460337564497933
226,0.06708130408669635
227,0.06013506781255149
228,0.013356945113448569
229,0.013679602290727918
230,0.013759598067609406
231,0.9148688399818695
232,0.09075524131887608
