id,label
1,0.6715658260233472
2,0.1124199562949817
3,0.6988209005130891
4,0.09356139844494607
5,0.9207039090664186
6,0.9137747297282559
7,0.16529514644051016
8,0.08908062308909946
9,0.11670576413977114
10,0.10179949082310429
11,0.1169655316585916
12,0.22954368621787305
13,0.2807516596297041
14,0.1732201001156609
15,0.9206715993041186
16,0.24103569583347992
17,0.5893638768890754
18,0.5667922536493365
19,0.6187728964298785
20,0.9225307692742767
21,0.12357264290257054
22,0.5136630486447972
23,0.6345466713840396
24,0.6434617783417798
25,0.24803393595826242
26,0.11608536161238465
27,0.8708616456965348
28,0.34353671302171174
29,0.10693149846395145
30,0.9318327373691019
31,0.08607303468617458
32,0.3212651593339183
33,0.09414315478432361
34,0.9209856665080505
35,0.5772842829921935
36,0.24347357919111218
37,0.6435855627631977
38,0.08201493697657919
39,0.21103890707655987
40,0.9104230024500328
41,0.10714310865183188
42,0.9204467728798726
43,0.4231532272336748
44,0.10012302006610106
45,0.8010907225400331
46,0.8985518651749589
47,0.12191669192801696
48,0.251809392272013
49,0.7193277278401207
50,0.5774771536644184
51,0.08803917748964295
52,0.1394365384296094
53,0.3437930904006936
54,0.90852015271096
55,0.25774213283154723
56,0.93130308284894
57,0.3446940903547323
58,0.8066654141356105
59,0.6380004243443519
60,0.11052684208240418
61,0.8179110100839028
62,0.9313799985883092
63,0.0930779214886243
64,0.9195307912830906
65,0.09820523752568612
66,0.5514960973321261
67,0.10833295986285113
68,0.1442538935533196
69,0.4081923082976684
70,0.26666797206721304
71,0.6634738285172385
72,0.08902920883766356
73,0.3232502932788588
74,0.08072361458233962
75,0.9326930144482833
76,0.7002919426496695
77,0.919245305986091
78,0.5706401284890475
79,0.10714236724292463
80,0.11365463592184714
81,0.09130735085891015
82,0.08829358430954086
83,0.31442220051577985
84,0.9248507407119281
85,0.08392962742505217
86,0.15141960088632125
87,0.3241546453499725
88,0.7823468187824345
89,0.1137806513288251
90,0.0809125426718752
91,0.865461878133513
92,0.6094497608651241
93,0.08607116909203506
94,0.08223408832274126
95,0.2031133477896087
96,0.08887243152714557
97,0.09057929663225793
98,0.9154211528737092
99,0.3747837284196592
100,0.09404986402243719
101,0.7419423535645516
102,0.20592084855891227
103,0.17266800770949797
104,0.6635793961136128
105,0.3675002004171896
106,0.3437930904006936
107,0.9044212608488477
108,0.35474996482882326
109,0.10164443465685064
110,0.6650992488022448
111,0.9216298864469631
112,0.6566578406389979
113,0.08892669240507634
114,0.24053241954121904
115,0.3328511625961438
116,0.09079537051353563
117,0.08223408832274126
118,0.12272503928936095
119,0.8021221095474756
120,0.25408641769658763
121,0.12046389874299131
122,0.09186813098470947
123,0.930704573422146
124,0.37258657310889065
125,0.11665252229786827
126,0.1009861499571365
127,0.8794875718130697
128,0.3643932109403879
129,0.073339945506432
130,0.0809125426718752
131,0.10193920359915934
132,0.11112321766369873
133,0.2248434474646435
134,0.8621484407070525
135,0.084136360764175
136,0.313744386138263
137,0.13359047857382703
138,0.2567939806178938
139,0.6361800049699515
140,0.08624787961966443
141,0.11183241338166724
142,0.1133203877015741
143,0.1084381825700167
144,0.5418313027406798
145,0.3056030935435901
146,0.08187411949876043
147,0.6439872443633836
148,0.0809125426718752
149,0.08892669240507634
150,0.09056704868078487
151,0.9012552437850578
152,0.10131252917619413
153,0.12414525870247381
154,0.1811204181356781
155,0.1643625224941101
156,0.09569549512295289
157,0.08187933007366459
158,0.10372061505362462
159,0.5412532295369121
160,0.11740132292453351
161,0.286281407070458
162,0.12527682804794232
163,0.9253693096332753
164,0.09302495223565192
165,0.0910582144393215
166,0.11087675818214615
167,0.14422525369950323
168,0.11722934554469369
169,0.9278610087622715
170,0.08705587980250933
171,0.09531268475326468
172,0.3135684446843894
173,0.12162813978850924
174,0.1006944828502206
175,0.6387993713363332
176,0.12158051964133264
177,0.08892669240507634
178,0.1210491589138249
179,0.1503551393171153
180,0.0871161549819301
181,0.5676478314689575
182,0.10905581052910555
183,0.6797370512438156
184,0.8583142227026027
185,0.3314254549433759
186,0.07508972223783482
187,0.17982244135730774
188,0.0809125426718752
189,0.8581698206428399
190,0.11453816311865467
191,0.9317337834437189
192,0.6402629193975523
193,0.8961594545020718
194,0.0809125426718752
195,0.30012690834001987
196,0.863968708335577
197,0.13757803695477264
198,0.6079059693255112
199,0.1379987988126371
200,0.08287605986032905
201,0.5994849144666546
202,0.9205622925506687
203,0.36541088375183367
204,0.26817903301662094
205,0.12740076128528904
206,0.20345823302548366
207,0.5026749028316707
208,0.9274774562857632
209,0.08602870734773596
210,0.0809125426718752
211,0.40763683536804446
212,0.24514175985539546
213,0.2541866941745378
214,0.10930421799621921
215,0.2903332937729307
216,0.09296883766432028
217,0.12434412661087507
218,0.30972695833267233
219,0.5836327817605572
220,0.30766159442880375
221,0.36794936590165206
222,0.09104484485919156
223,0.5742874697768376
224,0.6683456125718831
225,0.0809125426718752
226,0.09003647028853297
227,0.11444532375589435
228,0.8610957187691657
229,0.9150125011289687
230,0.6459151653504307
231,0.09347943517214642
232,0.28179098568833516
233,0.8802433020624515
234,0.5099688870297099
235,0.08892669240507634
236,0.08514272081559422
237,0.26733991631499243
238,0.2637528792414226
239,0.12335177181255529
240,0.8812547598749357
241,0.09896987007236904
242,0.8550955003186995
243,0.6629415506255201
244,0.3437930904006936
245,0.3155589872281357
246,0.8929396479570221
